movie_name,genres,content_rating,year,genre
Transcendence,"Drama,Mystery,Romance,Sci-Fi,Thriller",PG-13,2014,Drama
Transcendence,"Drama,Mystery,Romance,Sci-Fi,Thriller",PG-13,2014,Mystery
Transcendence,"Drama,Mystery,Romance,Sci-Fi,Thriller",PG-13,2014,Romance
Transcendence,"Drama,Mystery,Romance,Sci-Fi,Thriller",PG-13,2014,Sci-Fi
Transcendence,"Drama,Mystery,Romance,Sci-Fi,Thriller",PG-13,2014,Thriller
Jurassic Park III,"Action,Adventure,Sci-Fi,Thriller",PG-13,2001,Action
Jurassic Park III,"Action,Adventure,Sci-Fi,Thriller",PG-13,2001,Adventure
Jurassic Park III,"Action,Adventure,Sci-Fi,Thriller",PG-13,2001,Sci-Fi
Jurassic Park III,"Action,Adventure,Sci-Fi,Thriller",PG-13,2001,Thriller
Rise of the Planet of the Apes,"Action,Drama,Sci-Fi,Thriller",PG-13,2011,Action
Rise of the Planet of the Apes,"Action,Drama,Sci-Fi,Thriller",PG-13,2011,Drama
Rise of the Planet of the Apes,"Action,Drama,Sci-Fi,Thriller",PG-13,2011,Sci-Fi
Rise of the Planet of the Apes,"Action,Drama,Sci-Fi,Thriller",PG-13,2011,Thriller
The Spiderwick Chronicles,"Adventure,Family,Fantasy",PG,2008,Adventure
The Spiderwick Chronicles,"Adventure,Family,Fantasy",PG,2008,Family
The Spiderwick Chronicles,"Adventure,Family,Fantasy",PG,2008,Fantasy
A Good Day to Die Hard,"Action,Thriller",R,2013,Action
A Good Day to Die Hard,"Action,Thriller",R,2013,Thriller
The Alamo,"Drama,History,War,Western",PG-13,2004,Drama
The Alamo,"Drama,History,War,Western",PG-13,2004,History
The Alamo,"Drama,History,War,Western",PG-13,2004,War
The Alamo,"Drama,History,War,Western",PG-13,2004,Western
The Incredibles,"Action,Adventure,Animation,Family",PG,2004,Action
The Incredibles,"Action,Adventure,Animation,Family",PG,2004,Adventure
The Incredibles,"Action,Adventure,Animation,Family",PG,2004,Animation
The Incredibles,"Action,Adventure,Animation,Family",PG,2004,Family
Cutthroat Island,"Action,Adventure,Comedy",PG-13,1995,Action
Cutthroat Island,"Action,Adventure,Comedy",PG-13,1995,Adventure
Cutthroat Island,"Action,Adventure,Comedy",PG-13,1995,Comedy
Percy Jackson & the Olympians: The Lightning Thief,"Adventure,Family,Fantasy",PG,2010,Adventure
Percy Jackson & the Olympians: The Lightning Thief,"Adventure,Family,Fantasy",PG,2010,Family
Percy Jackson & the Olympians: The Lightning Thief,"Adventure,Family,Fantasy",PG,2010,Fantasy
Men in Black,"Adventure,Comedy,Family,Mystery,Sci-Fi",PG-13,1997,Adventure
Men in Black,"Adventure,Comedy,Family,Mystery,Sci-Fi",PG-13,1997,Comedy
Men in Black,"Adventure,Comedy,Family,Mystery,Sci-Fi",PG-13,1997,Family
Men in Black,"Adventure,Comedy,Family,Mystery,Sci-Fi",PG-13,1997,Mystery
Men in Black,"Adventure,Comedy,Family,Mystery,Sci-Fi",PG-13,1997,Sci-Fi
Toy Story 2,"Adventure,Animation,Comedy,Family,Fantasy",G,1999,Adventure
Toy Story 2,"Adventure,Animation,Comedy,Family,Fantasy",G,1999,Animation
Toy Story 2,"Adventure,Animation,Comedy,Family,Fantasy",G,1999,Comedy
Toy Story 2,"Adventure,Animation,Comedy,Family,Fantasy",G,1999,Family
Toy Story 2,"Adventure,Animation,Comedy,Family,Fantasy",G,1999,Fantasy
Unstoppable,"Action,Thriller",PG-13,2010,Action
Unstoppable,"Action,Thriller",PG-13,2010,Thriller
Rush Hour 2,"Action,Comedy,Crime,Thriller",PG-13,2001,Action
Rush Hour 2,"Action,Comedy,Crime,Thriller",PG-13,2001,Comedy
Rush Hour 2,"Action,Comedy,Crime,Thriller",PG-13,2001,Crime
Rush Hour 2,"Action,Comedy,Crime,Thriller",PG-13,2001,Thriller
What Lies Beneath,"Drama,Fantasy,Horror,Mystery,Thriller",PG-13,2000,Drama
What Lies Beneath,"Drama,Fantasy,Horror,Mystery,Thriller",PG-13,2000,Fantasy
What Lies Beneath,"Drama,Fantasy,Horror,Mystery,Thriller",PG-13,2000,Horror
What Lies Beneath,"Drama,Fantasy,Horror,Mystery,Thriller",PG-13,2000,Mystery
What Lies Beneath,"Drama,Fantasy,Horror,Mystery,Thriller",PG-13,2000,Thriller
Cloudy with a Chance of Meatballs,"Animation,Comedy,Family,Sci-Fi",PG,2009,Animation
Cloudy with a Chance of Meatballs,"Animation,Comedy,Family,Sci-Fi",PG,2009,Comedy
Cloudy with a Chance of Meatballs,"Animation,Comedy,Family,Sci-Fi",PG,2009,Family
Cloudy with a Chance of Meatballs,"Animation,Comedy,Family,Sci-Fi",PG,2009,Sci-Fi
Ice Age: Dawn of the Dinosaurs,"Action,Adventure,Animation,Comedy,Family",PG,2009,Action
Ice Age: Dawn of the Dinosaurs,"Action,Adventure,Animation,Comedy,Family",PG,2009,Adventure
Ice Age: Dawn of the Dinosaurs,"Action,Adventure,Animation,Comedy,Family",PG,2009,Animation
Ice Age: Dawn of the Dinosaurs,"Action,Adventure,Animation,Comedy,Family",PG,2009,Comedy
Ice Age: Dawn of the Dinosaurs,"Action,Adventure,Animation,Comedy,Family",PG,2009,Family
The Secret Life of Walter Mitty,"Adventure,Comedy,Drama,Fantasy,Romance",PG,2013,Adventure
The Secret Life of Walter Mitty,"Adventure,Comedy,Drama,Fantasy,Romance",PG,2013,Comedy
The Secret Life of Walter Mitty,"Adventure,Comedy,Drama,Fantasy,Romance",PG,2013,Drama
The Secret Life of Walter Mitty,"Adventure,Comedy,Drama,Fantasy,Romance",PG,2013,Fantasy
The Secret Life of Walter Mitty,"Adventure,Comedy,Drama,Fantasy,Romance",PG,2013,Romance
Charlie's Angels,"Action,Adventure,Comedy,Crime,Thriller",PG-13,2000,Action
Charlie's Angels,"Action,Adventure,Comedy,Crime,Thriller",PG-13,2000,Adventure
Charlie's Angels,"Action,Adventure,Comedy,Crime,Thriller",PG-13,2000,Comedy
Charlie's Angels,"Action,Adventure,Comedy,Crime,Thriller",PG-13,2000,Crime
Charlie's Angels,"Action,Adventure,Comedy,Crime,Thriller",PG-13,2000,Thriller
The Departed,"Crime,Drama,Thriller",R,2006,Crime
The Departed,"Crime,Drama,Thriller",R,2006,Drama
The Departed,"Crime,Drama,Thriller",R,2006,Thriller
Mulan,"Adventure,Animation,Family,Fantasy,Musical,War",G,1998,Adventure
Mulan,"Adventure,Animation,Family,Fantasy,Musical,War",G,1998,Animation
Mulan,"Adventure,Animation,Family,Fantasy,Musical,War",G,1998,Family
Mulan,"Adventure,Animation,Family,Fantasy,Musical,War",G,1998,Fantasy
Mulan,"Adventure,Animation,Family,Fantasy,Musical,War",G,1998,Musical
Mulan,"Adventure,Animation,Family,Fantasy,Musical,War",G,1998,War
Tropic Thunder,"Action,Comedy",R,2008,Action
Tropic Thunder,"Action,Comedy",R,2008,Comedy
The Girl with the Dragon Tattoo,"Crime,Drama,Mystery,Thriller",R,2011,Crime
The Girl with the Dragon Tattoo,"Crime,Drama,Mystery,Thriller",R,2011,Drama
The Girl with the Dragon Tattoo,"Crime,Drama,Mystery,Thriller",R,2011,Mystery
The Girl with the Dragon Tattoo,"Crime,Drama,Mystery,Thriller",R,2011,Thriller
Die Hard with a Vengeance,"Action,Adventure,Thriller",R,1995,Action
Die Hard with a Vengeance,"Action,Adventure,Thriller",R,1995,Adventure
Die Hard with a Vengeance,"Action,Adventure,Thriller",R,1995,Thriller
Sherlock Holmes,"Action,Adventure,Crime,Mystery,Thriller",PG-13,2009,Action
Sherlock Holmes,"Action,Adventure,Crime,Mystery,Thriller",PG-13,2009,Adventure
Sherlock Holmes,"Action,Adventure,Crime,Mystery,Thriller",PG-13,2009,Crime
Sherlock Holmes,"Action,Adventure,Crime,Mystery,Thriller",PG-13,2009,Mystery
Sherlock Holmes,"Action,Adventure,Crime,Mystery,Thriller",PG-13,2009,Thriller
Ben-Hur,"Adventure,Drama,History",PG-13,2016,Adventure
Ben-Hur,"Adventure,Drama,History",PG-13,2016,Drama
Ben-Hur,"Adventure,Drama,History",PG-13,2016,History
Atlantis: The Lost Empire,"Action,Adventure,Animation,Family,Fantasy,Sci-Fi",PG,2001,Action
Atlantis: The Lost Empire,"Action,Adventure,Animation,Family,Fantasy,Sci-Fi",PG,2001,Adventure
Atlantis: The Lost Empire,"Action,Adventure,Animation,Family,Fantasy,Sci-Fi",PG,2001,Animation
Atlantis: The Lost Empire,"Action,Adventure,Animation,Family,Fantasy,Sci-Fi",PG,2001,Family
Atlantis: The Lost Empire,"Action,Adventure,Animation,Family,Fantasy,Sci-Fi",PG,2001,Fantasy
Atlantis: The Lost Empire,"Action,Adventure,Animation,Family,Fantasy,Sci-Fi",PG,2001,Sci-Fi
Alvin and the Chipmunks: The Road Chip,"Adventure,Animation,Comedy,Family,Fantasy,Music",PG,2015,Adventure
Alvin and the Chipmunks: The Road Chip,"Adventure,Animation,Comedy,Family,Fantasy,Music",PG,2015,Animation
Alvin and the Chipmunks: The Road Chip,"Adventure,Animation,Comedy,Family,Fantasy,Music",PG,2015,Comedy
Alvin and the Chipmunks: The Road Chip,"Adventure,Animation,Comedy,Family,Fantasy,Music",PG,2015,Family
Alvin and the Chipmunks: The Road Chip,"Adventure,Animation,Comedy,Family,Fantasy,Music",PG,2015,Fantasy
Alvin and the Chipmunks: The Road Chip,"Adventure,Animation,Comedy,Family,Fantasy,Music",PG,2015,Music
Valkyrie,"Drama,History,Thriller,War",PG-13,2008,Drama
Valkyrie,"Drama,History,Thriller,War",PG-13,2008,History
Valkyrie,"Drama,History,Thriller,War",PG-13,2008,Thriller
Valkyrie,"Drama,History,Thriller,War",PG-13,2008,War
You Don't Mess with the Zohan,"Action,Comedy",PG-13,2008,Action
You Don't Mess with the Zohan,"Action,Comedy",PG-13,2008,Comedy
Pixels,"Action,Animation,Comedy,Sci-Fi",PG-13,2015,Action
Pixels,"Action,Animation,Comedy,Sci-Fi",PG-13,2015,Animation
Pixels,"Action,Animation,Comedy,Sci-Fi",PG-13,2015,Comedy
Pixels,"Action,Animation,Comedy,Sci-Fi",PG-13,2015,Sci-Fi
A.I. Artificial Intelligence,"Adventure,Drama,Sci-Fi",PG-13,2001,Adventure
A.I. Artificial Intelligence,"Adventure,Drama,Sci-Fi",PG-13,2001,Drama
A.I. Artificial Intelligence,"Adventure,Drama,Sci-Fi",PG-13,2001,Sci-Fi
The Haunted Mansion,"Comedy,Family,Fantasy,Horror,Mystery",PG,2003,Comedy
The Haunted Mansion,"Comedy,Family,Fantasy,Horror,Mystery",PG,2003,Family
The Haunted Mansion,"Comedy,Family,Fantasy,Horror,Mystery",PG,2003,Fantasy
The Haunted Mansion,"Comedy,Family,Fantasy,Horror,Mystery",PG,2003,Horror
The Haunted Mansion,"Comedy,Family,Fantasy,Horror,Mystery",PG,2003,Mystery
Contact,"Drama,Mystery,Sci-Fi,Thriller",PG,1997,Drama
Contact,"Drama,Mystery,Sci-Fi,Thriller",PG,1997,Mystery
Contact,"Drama,Mystery,Sci-Fi,Thriller",PG,1997,Sci-Fi
Contact,"Drama,Mystery,Sci-Fi,Thriller",PG,1997,Thriller
Hollow Man,"Action,Horror,Sci-Fi,Thriller",R,2000,Action
Hollow Man,"Action,Horror,Sci-Fi,Thriller",R,2000,Horror
Hollow Man,"Action,Horror,Sci-Fi,Thriller",R,2000,Sci-Fi
Hollow Man,"Action,Horror,Sci-Fi,Thriller",R,2000,Thriller
The Interpreter,"Crime,Mystery,Thriller",PG-13,2005,Crime
The Interpreter,"Crime,Mystery,Thriller",PG-13,2005,Mystery
The Interpreter,"Crime,Mystery,Thriller",PG-13,2005,Thriller
Percy Jackson: Sea of Monsters,"Adventure,Family,Fantasy",PG,2013,Adventure
Percy Jackson: Sea of Monsters,"Adventure,Family,Fantasy",PG,2013,Family
Percy Jackson: Sea of Monsters,"Adventure,Family,Fantasy",PG,2013,Fantasy
Lara Croft Tomb Raider: The Cradle of Life,"Action,Adventure,Fantasy",PG-13,2003,Action
Lara Croft Tomb Raider: The Cradle of Life,"Action,Adventure,Fantasy",PG-13,2003,Adventure
Lara Croft Tomb Raider: The Cradle of Life,"Action,Adventure,Fantasy",PG-13,2003,Fantasy
Now You See Me 2,"Action,Adventure,Comedy,Crime,Mystery,Thriller",PG-13,2016,Action
Now You See Me 2,"Action,Adventure,Comedy,Crime,Mystery,Thriller",PG-13,2016,Adventure
Now You See Me 2,"Action,Adventure,Comedy,Crime,Mystery,Thriller",PG-13,2016,Comedy
Now You See Me 2,"Action,Adventure,Comedy,Crime,Mystery,Thriller",PG-13,2016,Crime
Now You See Me 2,"Action,Adventure,Comedy,Crime,Mystery,Thriller",PG-13,2016,Mystery
Now You See Me 2,"Action,Adventure,Comedy,Crime,Mystery,Thriller",PG-13,2016,Thriller
The Saint,"Action,Adventure,Romance,Sci-Fi,Thriller",PG-13,1997,Action
The Saint,"Action,Adventure,Romance,Sci-Fi,Thriller",PG-13,1997,Adventure
The Saint,"Action,Adventure,Romance,Sci-Fi,Thriller",PG-13,1997,Romance
The Saint,"Action,Adventure,Romance,Sci-Fi,Thriller",PG-13,1997,Sci-Fi
The Saint,"Action,Adventure,Romance,Sci-Fi,Thriller",PG-13,1997,Thriller
Spy Game,"Action,Crime,Thriller",R,2001,Action
Spy Game,"Action,Crime,Thriller",R,2001,Crime
Spy Game,"Action,Crime,Thriller",R,2001,Thriller
Mission to Mars,"Adventure,Sci-Fi,Thriller",PG,2000,Adventure
Mission to Mars,"Adventure,Sci-Fi,Thriller",PG,2000,Sci-Fi
Mission to Mars,"Adventure,Sci-Fi,Thriller",PG,2000,Thriller
Rio,"Adventure,Animation,Comedy,Family,Musical",G,2011,Adventure
Rio,"Adventure,Animation,Comedy,Family,Musical",G,2011,Animation
Rio,"Adventure,Animation,Comedy,Family,Musical",G,2011,Comedy
Rio,"Adventure,Animation,Comedy,Family,Musical",G,2011,Family
Rio,"Adventure,Animation,Comedy,Family,Musical",G,2011,Musical
Bicentennial Man,"Comedy,Drama,Sci-Fi",PG,1999,Comedy
Bicentennial Man,"Comedy,Drama,Sci-Fi",PG,1999,Drama
Bicentennial Man,"Comedy,Drama,Sci-Fi",PG,1999,Sci-Fi
Volcano,"Action,Drama,Sci-Fi,Thriller",PG-13,1997,Action
Volcano,"Action,Drama,Sci-Fi,Thriller",PG-13,1997,Drama
Volcano,"Action,Drama,Sci-Fi,Thriller",PG-13,1997,Sci-Fi
Volcano,"Action,Drama,Sci-Fi,Thriller",PG-13,1997,Thriller
The Devil's Own,"Action,Crime,Drama,Thriller",R,1997,Action
The Devil's Own,"Action,Crime,Drama,Thriller",R,1997,Crime
The Devil's Own,"Action,Crime,Drama,Thriller",R,1997,Drama
The Devil's Own,"Action,Crime,Drama,Thriller",R,1997,Thriller
K-19: The Widowmaker,"Drama,History,Thriller,War",PG-13,2002,Drama
K-19: The Widowmaker,"Drama,History,Thriller,War",PG-13,2002,History
K-19: The Widowmaker,"Drama,History,Thriller,War",PG-13,2002,Thriller
K-19: The Widowmaker,"Drama,History,Thriller,War",PG-13,2002,War
Fantastic Four,"Action,Adventure,Sci-Fi",PG-13,2015,Action
Fantastic Four,"Action,Adventure,Sci-Fi",PG-13,2015,Adventure
Fantastic Four,"Action,Adventure,Sci-Fi",PG-13,2015,Sci-Fi
Conan the Barbarian,"Adventure,Fantasy",R,1982,Adventure
Conan the Barbarian,"Adventure,Fantasy",R,1982,Fantasy
Cinderella Man,"Biography,Drama,Sport",PG-13,2005,Biography
Cinderella Man,"Biography,Drama,Sport",PG-13,2005,Drama
Cinderella Man,"Biography,Drama,Sport",PG-13,2005,Sport
The Nutcracker in 3D,"Action,Family,Fantasy,Musical",PG,2010,Action
The Nutcracker in 3D,"Action,Family,Fantasy,Musical",PG,2010,Family
The Nutcracker in 3D,"Action,Family,Fantasy,Musical",PG,2010,Fantasy
The Nutcracker in 3D,"Action,Family,Fantasy,Musical",PG,2010,Musical
Seabiscuit,"Drama,History,Sport",PG-13,2003,Drama
Seabiscuit,"Drama,History,Sport",PG-13,2003,History
Seabiscuit,"Drama,History,Sport",PG-13,2003,Sport
Twister,"Action,Adventure,Drama,Thriller",PG-13,1996,Action
Twister,"Action,Adventure,Drama,Thriller",PG-13,1996,Adventure
Twister,"Action,Adventure,Drama,Thriller",PG-13,1996,Drama
Twister,"Action,Adventure,Drama,Thriller",PG-13,1996,Thriller
The Fast and the Furious,"Action,Crime,Thriller",PG-13,2001,Action
The Fast and the Furious,"Action,Crime,Thriller",PG-13,2001,Crime
The Fast and the Furious,"Action,Crime,Thriller",PG-13,2001,Thriller
Cast Away,"Adventure,Drama,Romance",PG-13,2000,Adventure
Cast Away,"Adventure,Drama,Romance",PG-13,2000,Drama
Cast Away,"Adventure,Drama,Romance",PG-13,2000,Romance
Happy Feet,"Animation,Comedy,Family,Music,Romance",PG,2006,Animation
Happy Feet,"Animation,Comedy,Family,Music,Romance",PG,2006,Comedy
Happy Feet,"Animation,Comedy,Family,Music,Romance",PG,2006,Family
Happy Feet,"Animation,Comedy,Family,Music,Romance",PG,2006,Music
Happy Feet,"Animation,Comedy,Family,Music,Romance",PG,2006,Romance
The Bourne Supremacy,"Action,Mystery,Thriller",PG-13,2004,Action
The Bourne Supremacy,"Action,Mystery,Thriller",PG-13,2004,Mystery
The Bourne Supremacy,"Action,Mystery,Thriller",PG-13,2004,Thriller
Air Force One,"Action,Adventure,Drama,Thriller",R,1997,Action
Air Force One,"Action,Adventure,Drama,Thriller",R,1997,Adventure
Air Force One,"Action,Adventure,Drama,Thriller",R,1997,Drama
Air Force One,"Action,Adventure,Drama,Thriller",R,1997,Thriller
Ocean's Eleven,"Crime,Thriller",PG-13,2001,Crime
Ocean's Eleven,"Crime,Thriller",PG-13,2001,Thriller
The Three Musketeers,"Action,Adventure,Romance",PG-13,2011,Action
The Three Musketeers,"Action,Adventure,Romance",PG-13,2011,Adventure
The Three Musketeers,"Action,Adventure,Romance",PG-13,2011,Romance
Hotel Transylvania,"Animation,Comedy,Family,Fantasy",PG,2012,Animation
Hotel Transylvania,"Animation,Comedy,Family,Fantasy",PG,2012,Comedy
Hotel Transylvania,"Animation,Comedy,Family,Fantasy",PG,2012,Family
Hotel Transylvania,"Animation,Comedy,Family,Fantasy",PG,2012,Fantasy
Enchanted,"Animation,Comedy,Family,Fantasy,Musical,Romance",PG,2007,Animation
Enchanted,"Animation,Comedy,Family,Fantasy,Musical,Romance",PG,2007,Comedy
Enchanted,"Animation,Comedy,Family,Fantasy,Musical,Romance",PG,2007,Family
Enchanted,"Animation,Comedy,Family,Fantasy,Musical,Romance",PG,2007,Fantasy
Enchanted,"Animation,Comedy,Family,Fantasy,Musical,Romance",PG,2007,Musical
Enchanted,"Animation,Comedy,Family,Fantasy,Musical,Romance",PG,2007,Romance
Hannibal,"Crime,Drama,Horror,Mystery,Thriller",TV-14,,Crime
Hannibal,"Crime,Drama,Horror,Mystery,Thriller",TV-14,,Drama
Hannibal,"Crime,Drama,Horror,Mystery,Thriller",TV-14,,Horror
Hannibal,"Crime,Drama,Horror,Mystery,Thriller",TV-14,,Mystery
Hannibal,"Crime,Drama,Horror,Mystery,Thriller",TV-14,,Thriller
Safe House,"Action,Crime,Mystery,Thriller",R,2012,Action
Safe House,"Action,Crime,Mystery,Thriller",R,2012,Crime
Safe House,"Action,Crime,Mystery,Thriller",R,2012,Mystery
Safe House,"Action,Crime,Mystery,Thriller",R,2012,Thriller
102 Dalmatians,"Adventure,Comedy,Family",G,2000,Adventure
102 Dalmatians,"Adventure,Comedy,Family",G,2000,Comedy
102 Dalmatians,"Adventure,Comedy,Family",G,2000,Family
Tower Heist,"Action,Comedy,Crime",PG-13,2011,Action
Tower Heist,"Action,Comedy,Crime",PG-13,2011,Comedy
Tower Heist,"Action,Comedy,Crime",PG-13,2011,Crime
The Holiday,"Comedy,Romance",PG-13,2006,Comedy
The Holiday,"Comedy,Romance",PG-13,2006,Romance
Enemy of the State,"Action,Crime,Drama,Mystery,Thriller",R,1998,Action
Enemy of the State,"Action,Crime,Drama,Mystery,Thriller",R,1998,Crime
Enemy of the State,"Action,Crime,Drama,Mystery,Thriller",R,1998,Drama
Enemy of the State,"Action,Crime,Drama,Mystery,Thriller",R,1998,Mystery
Enemy of the State,"Action,Crime,Drama,Mystery,Thriller",R,1998,Thriller
It's Complicated,"Comedy,Drama,Romance",R,2009,Comedy
It's Complicated,"Comedy,Drama,Romance",R,2009,Drama
It's Complicated,"Comedy,Drama,Romance",R,2009,Romance
Ocean's Thirteen,"Crime,Thriller",PG-13,2007,Crime
Ocean's Thirteen,"Crime,Thriller",PG-13,2007,Thriller
Open Season,"Adventure,Animation,Comedy,Family",PG,2006,Adventure
Open Season,"Adventure,Animation,Comedy,Family",PG,2006,Animation
Open Season,"Adventure,Animation,Comedy,Family",PG,2006,Comedy
Open Season,"Adventure,Animation,Comedy,Family",PG,2006,Family
Divergent,"Adventure,Mystery,Sci-Fi",PG-13,2014,Adventure
Divergent,"Adventure,Mystery,Sci-Fi",PG-13,2014,Mystery
Divergent,"Adventure,Mystery,Sci-Fi",PG-13,2014,Sci-Fi
Enemy at the Gates,"Drama,History,War",R,2001,Drama
Enemy at the Gates,"Drama,History,War",R,2001,History
Enemy at the Gates,"Drama,History,War",R,2001,War
The Rundown,"Action,Adventure,Comedy,Thriller",PG-13,2003,Action
The Rundown,"Action,Adventure,Comedy,Thriller",PG-13,2003,Adventure
The Rundown,"Action,Adventure,Comedy,Thriller",PG-13,2003,Comedy
The Rundown,"Action,Adventure,Comedy,Thriller",PG-13,2003,Thriller
Last Action Hero,"Action,Adventure,Comedy,Fantasy",PG-13,1993,Action
Last Action Hero,"Action,Adventure,Comedy,Fantasy",PG-13,1993,Adventure
Last Action Hero,"Action,Adventure,Comedy,Fantasy",PG-13,1993,Comedy
Last Action Hero,"Action,Adventure,Comedy,Fantasy",PG-13,1993,Fantasy
Memoirs of a Geisha,"Drama,Romance",PG-13,2005,Drama
Memoirs of a Geisha,"Drama,Romance",PG-13,2005,Romance
The Fast and the Furious: Tokyo Drift,"Action,Crime,Thriller",PG-13,2006,Action
The Fast and the Furious: Tokyo Drift,"Action,Crime,Thriller",PG-13,2006,Crime
The Fast and the Furious: Tokyo Drift,"Action,Crime,Thriller",PG-13,2006,Thriller
Arthur Christmas,"Adventure,Animation,Comedy,Family,Fantasy",PG,2011,Adventure
Arthur Christmas,"Adventure,Animation,Comedy,Family,Fantasy",PG,2011,Animation
Arthur Christmas,"Adventure,Animation,Comedy,Family,Fantasy",PG,2011,Comedy
Arthur Christmas,"Adventure,Animation,Comedy,Family,Fantasy",PG,2011,Family
Arthur Christmas,"Adventure,Animation,Comedy,Family,Fantasy",PG,2011,Fantasy
Meet Joe Black,"Drama,Fantasy,Romance",PG-13,1998,Drama
Meet Joe Black,"Drama,Fantasy,Romance",PG-13,1998,Fantasy
Meet Joe Black,"Drama,Fantasy,Romance",PG-13,1998,Romance
